date,reading
Tue Apr 30 11:56:26 2019,5.885714296
Tue Apr 30 12:01:11 2019,5.885714296
Tue Apr 30 12:02:15 2019,6.9142857220000025
Tue Apr 30 12:03:18 2019,6.685714294
Tue Apr 30 12:04:22 2019,6.9142857220000025
Tue Apr 30 12:05:26 2019,6.9142857220000025
Tue Apr 30 12:06:30 2019,6.457142866000002
Tue Apr 30 12:07:33 2019,6.9142857220000025
Tue Apr 30 12:08:37 2019,6.228571438000003
Tue Apr 30 12:09:40 2019,6.3428571520000006
Tue Apr 30 12:10:43 2019,6.3428571520000006
Tue Apr 30 12:11:47 2019,6.3428571520000006
Tue Apr 30 17:54:12 2019,5.314285726000001
Tue Apr 30 17:55:16 2019,6.457142866000002
Tue Apr 30 17:56:19 2019,6.114285724000002
Tue Apr 30 17:57:23 2019,5.885714296
Tue Apr 30 17:58:27 2019,5.542857154
Tue Apr 30 17:59:31 2019,5.771428582000002
Tue Apr 30 18:00:34 2019,5.4285714400000025
Tue Apr 30 18:01:38 2019,6.3428571520000006
Tue Apr 30 18:02:41 2019,6.114285724000002
Tue Apr 30 18:03:44 2019,6.228571438000003
Tue Apr 30 18:04:48 2019,5.657142868000001
Tue Apr 30 18:05:51 2019,5.657142868000001
Tue Apr 30 18:06:55 2019,6.000000010000001
Tue Apr 30 18:07:58 2019,5.885714296
Tue Apr 30 18:09:02 2019,6.114285724000002
Tue Apr 30 18:10:05 2019,6.457142866000002
Tue Apr 30 18:11:09 2019,6.228571438000003
Tue Apr 30 18:12:13 2019,6.114285724000002
Tue Apr 30 18:13:16 2019,6.571428580000003
Tue Apr 30 18:14:20 2019,6.000000010000001
Tue Apr 30 18:15:23 2019,6.228571438000003
Tue Apr 30 18:16:27 2019,5.657142868000001
Tue Apr 30 18:17:30 2019,6.457142866000002
Tue Apr 30 18:18:34 2019,6.114285724000002
Tue Apr 30 18:19:37 2019,6.3428571520000006
Tue Apr 30 18:20:41 2019,6.3428571520000006
Tue Apr 30 18:21:44 2019,6.3428571520000006
Tue Apr 30 18:22:47 2019,5.771428582000002
